Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
BioEng Lab,RUNNING,30-07-2020,14:20:35,00:09:02,,84,0.0,,00:00,,19,68,,,,,,,,,,170.0,70.0,198,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:08:18,0,,,,,,,,,
,00:08:19,0,,,,,,,,,
,00:08:20,0,,,,,,,,,
,00:08:21,0,,,,,,,,,
,00:08:22,0,,,,,,,,,
,00:08:23,0,,,,,,,,,
,00:08:24,0,,,,,,,,,
,00:08:25,0,,,,,,,,,
,00:08:26,0,,,,,,,,,
,00:08:27,0,,,,,,,,,
,00:08:28,0,,,,,,,,,
,00:08:29,0,,,,,,,,,
,00:08:30,0,,,,,,,,,
,00:08:31,0,,,,,,,,,
,00:08:32,0,,,,,,,,,
,00:08:33,0,,,,,,,,,
,00:08:34,0,,,,,,,,,
,00:08:35,0,,,,,,,,,
,00:08:36,0,,,,,,,,,
,00:08:37,0,,,,,,,,,
,00:08:38,0,,,,,,,,,
,00:08:39,0,,,,,,,,,
,00:08:40,0,,,,,,,,,
,00:08:41,0,,,,,,,,,
,00:08:42,0,,,,,,,,,
,00:08:43,0,,,,,,,,,
,00:08:44,0,,,,,,,,,
,00:08:45,0,,,,,,,,,
,00:08:46,0,,,,,,,,,
,00:08:47,0,,,,,,,,,
,00:08:48,0,,,,,,,,,
,00:08:49,0,,,,,,,,,
,00:08:50,0,,,,,,,,,
,00:08:51,0,,,,,,,,,
,00:08:52,0,,,,,,,,,
,00:08:53,0,,,,,,,,,
,00:08:54,0,,,,,,,,,
,00:08:55,0,,,,,,,,,
,00:08:56,0,,,,,,,,,
,00:08:57,0,,,,,,,,,
,00:08:58,0,,,,,,,,,
,00:08:59,0,,,,,,,,,
,00:09:00,0,,,,,,,,,
,00:09:01,0,,,,,,,,,
,00:09:02,0,,,,,,,,,
,00:09:03,0,,,,,,,,,
